,Temperature,Humidity,Wind Speed,Precipitation (%),col6,Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility,Location,Weather Type
4111,24.2,91,69,76,30.4,overcast,989.86,3,Summer,4.1,coastal,Rainy
4112,21.2,40,35,25,47.8,partly cloudy,1010.12,4,Autumn,7.8,mountain,Sunny
4113,6.2,82,26,57,41.6,partly cloudy,988.34,1,Winter,5.1,inland,Rainy
4114,6.7,84,34,44,30.9,partly cloudy,997.65,0,Winter,1.9,coastal,Rainy
4115,6.3,60,97,83,57.7,overcast,996.9,3,Winter,4.8,coastal,Rainy
4116,5.0,44,27,14,35.2,clear,1022.78,9,Winter,8.9,coastal,Sunny
4117,15.6,65,13,56,94.8,overcast,1002.3,5,Autumn,4.6,coastal,Rainy
4118,16.9,62,101,93,48.1,overcast,999.85,5,Spring,2.9,coastal,Rainy
4119,28.7,22,3,15,19.7,clear,1012.7,7,Summer,6.2,mountain,Sunny
4120,38.9,27,9,4,23.8,clear,1012.29,7,Summer,8.2,inland,Sunny
4121,3.4,63,92,93,93.7,overcast,994.98,1,Autumn,3.7,inland,Rainy
4122,18.7,44,3,25,6.3,clear,1028.25,8,Spring,9.0,mountain,Sunny
4123,17.7,34,19,4,38.9,clear,1013.94,7,Autumn,7.7,mountain,Sunny
4124,25.1,39,10,24,56.8,clear,1013.16,12,Spring,6.0,mountain,Sunny
4125,16.5,35,38,18,22.4,overcast,1027.09,5,Spring,6.6,inland,Sunny
4126,33.9,21,28,9,59.9,clear,1013.47,12,Summer,8.1,inland,Sunny
4127,22.7,46,32,14,24.0,clear,1019.44,13,Spring,8.0,coastal,Sunny
4128,40.9,23,29,20,52.5,clear,1023.59,12,Summer,9.3,coastal,Sunny
4129,40.1,26,24,9,10.6,partly cloudy,1021.58,6,Summer,8.8,inland,Sunny
4130,3.3,71,26,98,63.6,overcast,1008.26,2,Winter,2.0,mountain,Rainy
4131,31.0,34,37,20,26.4,clear,1025.49,13,Summer,9.5,coastal,Sunny
4132,5.3,83,53,64,41.0,overcast,990.72,1,Winter,4.8,mountain,Rainy
4133,-0.6,85,44,85,66.7,partly cloudy,997.06,4,Winter,4.0,coastal,Rainy
4134,5.7,63,94,53,93.9,overcast,993.88,0,Winter,1.0,mountain,Rainy
4135,6.0,82,36,50,41.7,overcast,993.16,3,Spring,4.7,inland,Rainy
4136,21.3,51,14,17,34.6,clear,1015.15,5,Spring,8.7,mountain,Sunny
4137,-1.0,80,7,41,106.1,overcast,990.0,0,Winter,1.5,inland,Rainy
4138,19.2,28,2,13,40.7,partly cloudy,1019.16,6,Spring,6.7,inland,Sunny
4139,22.6,43,33,18,23.3,clear,1027.29,5,Summer,9.7,inland,Sunny
4140,26.0,44,23,20,8.2,clear,1033.47,8,Summer,10.0,coastal,Sunny
4141,15.3,47,31,22,21.2,clear,1029.69,9,Spring,9.5,coastal,Sunny
4142,6.8,94,95,75,21.4,overcast,1003.75,1,Autumn,2.4,coastal,Rainy
4143,18.8,87,66,47,65.9,overcast,995.64,4,Summer,2.0,inland,Rainy
4144,33.8,21,34,18,47.0,partly cloudy,1018.83,13,Summer,6.3,coastal,Sunny
4145,34.9,44,6,18,13.5,clear,1023.22,4,Summer,8.7,coastal,Sunny
4146,40.0,51,32,2,57.1,clear,1027.29,4,Summer,7.9,mountain,Sunny
4147,5.6,22,40,2,55.7,overcast,1019.15,9,Winter,8.9,inland,Sunny
4148,22.4,39,2,11,33.5,clear,1020.47,4,Summer,8.5,coastal,Sunny
4149,12.9,74,28,56,104.8,overcast,1000.93,0,Autumn,5.3,coastal,Rainy
4150,6.8,75,15,88,28.5,overcast,995.58,0,Spring,2.8,coastal,Rainy
4151,31.8,35,40,22,17.4,partly cloudy,1027.53,6,Summer,9.9,mountain,Sunny
4152,-0.9,86,62,82,94.4,overcast,1002.58,5,Winter,2.3,mountain,Rainy
4153,12.2,21,2,24,33.6,clear,1009.12,7,Spring,9.6,coastal,Sunny
4154,8.7,61,29,60,60.0,overcast,1011.97,3,Autumn,3.3,coastal,Rainy
4155,13.6,23,3,4,47.0,clear,1024.11,10,Autumn,7.5,inland,Sunny
4156,18.1,50,31,14,32.6,partly cloudy,1021.69,10,Spring,9.7,inland,Sunny
4157,41.5,25,1,18,38.2,clear,1028.49,13,Summer,6.4,mountain,Sunny
4158,38.9,51,9,11,40.4,partly cloudy,1030.28,6,Summer,8.0,coastal,Sunny
4159,27.7,25,2,3,17.6,partly cloudy,1029.13,4,Summer,7.2,inland,Sunny
4160,3.7,63,25,73,102.3,partly cloudy,1010.64,5,Autumn,1.7,inland,Rainy
4161,36.7,29,38,5,8.8,clear,1023.12,8,Summer,9.6,inland,Sunny
4162,32.7,54,30,15,48.9,clear,1015.62,13,Summer,6.2,inland,Sunny
4163,29.0,53,34,6,57.2,clear,1016.36,11,Summer,7.6,coastal,Sunny
4164,9.7,41,34,24,34.8,clear,1024.28,8,Winter,8.9,inland,Sunny
4165,20.8,47,36,11,38.3,partly cloudy,1020.53,9,Autumn,7.9,inland,Sunny
4166,21.2,42,30,3,10.5,clear,1027.86,13,Spring,6.1,mountain,Sunny
4167,35.7,25,22,12,42.0,clear,1017.05,11,Summer,9.4,mountain,Sunny
4168,5.0,86,50,62,100.6,overcast,1008.53,3,Autumn,3.1,coastal,Rainy
4169,5.4,67,45,77,46.1,partly cloudy,1004.36,5,Autumn,3.1,inland,Rainy
4170,34.2,27,8,18,14.7,partly cloudy,1013.49,4,Summer,9.0,coastal,Sunny
4171,5.4,81,30,40,80.1,partly cloudy,1011.99,1,Autumn,2.8,mountain,Rainy
4172,13.3,52,39,16,45.5,partly cloudy,1012.71,13,Winter,6.1,coastal,Sunny
4173,7.6,95,27,62,73.9,overcast,1010.55,3,Autumn,4.6,inland,Rainy
4174,5.4,66,61,98,52.2,overcast,1007.35,2,Autumn,1.8,mountain,Rainy
4175,15.8,51,3,2,48.0,clear,1010.91,11,Autumn,7.6,inland,Sunny
4176,15.9,84,84,81,106.8,overcast,1001.62,2,Spring,5.5,coastal,Rainy
4177,39.9,31,25,20,50.9,clear,1009.61,11,Summer,6.3,mountain,Sunny
4178,5.9,69,23,82,70.4,overcast,993.6,4,Winter,5.2,inland,Rainy
4179,28.5,47,8,17,33.4,clear,1026.93,10,Summer,8.4,mountain,Sunny
4180,19.1,54,5,1,20.1,clear,1009.04,5,Spring,7.4,coastal,Sunny
4181,21.6,25,31,4,12.8,clear,1022.22,10,Autumn,7.4,coastal,Sunny
4182,19.4,62,75,85,107.0,partly cloudy,1009.9,3,Summer,1.0,inland,Rainy
4183,-0.3,87,10,93,50.8,partly cloudy,997.74,5,Winter,1.6,coastal,Rainy
4184,13.2,23,8,0,38.0,clear,1018.75,7,Autumn,8.2,coastal,Sunny
4185,-0.4,94,18,58,30.9,overcast,1009.25,4,Winter,5.5,inland,Rainy
4186,13.1,26,12,14,7.4,partly cloudy,1030.43,6,Winter,7.3,inland,Sunny
4187,41.2,37,22,1,44.9,clear,1019.01,12,Summer,7.7,mountain,Sunny
4188,3.9,60,36,86,66.3,overcast,1000.44,4,Winter,4.6,coastal,Rainy
4189,3.6,80,8,96,37.6,partly cloudy,1010.87,0,Autumn,2.6,mountain,Rainy
4190,8.8,31,19,1,18.7,clear,1025.32,10,Autumn,8.4,inland,Sunny
4191,27.5,30,33,12,47.6,partly cloudy,1025.81,12,Spring,8.5,coastal,Sunny
4192,7.6,55,5,15,15.4,clear,1019.47,9,Winter,7.6,coastal,Sunny
4193,28.1,25,29,8,54.0,partly cloudy,1022.75,11,Summer,9.7,inland,Sunny
4194,2.1,76,15,90,55.8,overcast,1009.21,2,Winter,1.8,mountain,Rainy
4195,5.3,65,24,63,81.5,overcast,997.84,2,Winter,4.1,inland,Rainy
4196,40.3,47,10,4,28.0,clear,1012.31,13,Summer,7.0,mountain,Sunny
4197,5.6,94,21,52,67.5,partly cloudy,1010.73,4,Winter,4.9,mountain,Rainy
4198,-2.9,81,101,58,83.1,overcast,993.21,1,Winter,4.9,inland,Rainy
4199,20.7,26,5,21,15.6,clear,1028.99,8,Spring,7.5,mountain,Sunny
4200,0.8,88,52,57,74.7,overcast,997.8,0,Winter,2.8,inland,Rainy
4201,6.6,43,12,17,21.8,clear,1015.9,8,Winter,7.3,coastal,Sunny
4202,8.9,74,71,49,58.6,overcast,994.26,3,Autumn,3.3,coastal,Rainy
4203,4.3,83,90,51,61.1,overcast,1004.01,1,Winter,2.2,coastal,Rainy
4204,17.5,82,7,62,60.2,overcast,989.14,5,Spring,5.0,coastal,Rainy
4205,27.6,51,4,11,34.2,partly cloudy,1012.61,11,Summer,9.7,mountain,Sunny
4206,9.1,86,64,67,91.2,overcast,1008.57,5,Winter,4.5,coastal,Rainy
4207,42.7,45,32,14,41.0,clear,1011.5,11,Summer,9.1,inland,Sunny
4208,-1.6,62,100,65,94.6,partly cloudy,989.46,2,Winter,3.4,coastal,Rainy
4209,24.6,27,5,20,45.4,partly cloudy,1029.56,12,Summer,9.8,mountain,Sunny
4210,36.8,36,2,8,29.8,clear,1018.13,12,Summer,9.8,inland,Sunny
4211,22.0,41,7,21,20.3,overcast,1030.91,8,Spring,6.4,inland,Sunny
4212,9.6,43,22,10,39.8,partly cloudy,1023.88,11,Winter,6.9,mountain,Sunny
4213,-1.6,72,73,68,54.8,clear,992.95,2,Winter,1.5,coastal,Rainy
4214,8.8,22,23,1,7.4,partly cloudy,1013.85,7,Autumn,6.4,coastal,Sunny
4215,18.6,40,19,15,31.3,partly cloudy,1022.83,13,Spring,8.1,mountain,Sunny
4216,42.3,50,24,24,55.0,overcast,1009.19,10,Summer,8.6,inland,Sunny
4217,20.1,29,30,21,21.5,clear,1030.46,11,Autumn,9.7,inland,Sunny
4218,9.4,69,23,41,103.2,overcast,1003.08,1,Spring,2.2,mountain,Rainy
4219,9.5,82,14,42,80.5,overcast,990.5,5,Autumn,5.4,mountain,Rainy
4220,40.5,34,21,21,32.1,clear,1031.3,10,Summer,8.8,mountain,Sunny
4221,22.6,62,78,51,100.4,overcast,989.75,3,Summer,5.2,mountain,Rainy
4222,2.2,25,23,4,42.3,partly cloudy,1019.86,12,Winter,7.6,inland,Sunny
4223,9.6,91,25,80,60.2,overcast,1009.24,1,Winter,3.1,coastal,Rainy
4224,1.1,90,74,68,23.3,overcast,994.95,5,Winter,2.9,inland,Rainy
4225,31.8,35,33,4,27.8,partly cloudy,1024.4,7,Summer,8.7,inland,Sunny
4226,27.8,25,7,6,41.8,clear,1028.23,11,Spring,8.5,coastal,Sunny
4227,6.2,68,17,84,84.6,overcast,989.73,3,Autumn,4.1,inland,Rainy
4228,3.0,45,26,12,10.8,partly cloudy,1010.41,8,Winter,6.2,coastal,Sunny
4229,34.6,29,14,6,42.4,partly cloudy,1031.52,9,Summer,8.7,inland,Sunny
4230,41.1,45,7,7,27.4,clear,1034.54,12,Summer,9.6,coastal,Sunny
4231,8.9,88,51,67,61.4,overcast,989.17,4,Autumn,4.7,coastal,Rainy
4232,-0.6,68,107,55,44.0,partly cloudy,990.38,1,Winter,2.4,mountain,Rainy
4233,22.8,44,33,21,27.6,clear,1019.64,9,Summer,9.0,inland,Sunny
4234,5.9,71,84,45,69.8,overcast,989.64,2,Autumn,4.5,coastal,Rainy
4235,6.2,67,55,50,54.2,overcast,991.94,2,Autumn,1.2,coastal,Rainy
4236,9.2,41,8,7,13.2,partly cloudy,1016.45,11,Autumn,10.0,mountain,Sunny
4237,16.3,41,12,11,7.4,partly cloudy,1023.87,13,Autumn,7.1,coastal,Sunny
4238,3.5,40,4,4,41.9,clear,1024.64,8,Winter,9.0,coastal,Sunny
4239,7.6,91,89,100,50.8,partly cloudy,993.46,1,Winter,3.1,mountain,Rainy
4240,2.1,91,20,67,59.0,overcast,994.88,1,Winter,1.8,inland,Rainy
4241,14.7,77,73,69,27.9,overcast,996.31,1,Spring,2.6,inland,Rainy
4242,24.0,38,37,23,50.4,clear,1023.2,7,Spring,8.1,coastal,Sunny
4243,-1.4,82,101,79,69.9,overcast,989.3,3,Winter,3.6,coastal,Rainy
4244,6.2,64,36,80,63.3,overcast,995.85,5,Autumn,5.3,inland,Rainy
4245,2.7,92,100,72,43.5,clear,999.5,2,Winter,1.2,inland,Rainy
4246,4.6,73,9,64,85.9,overcast,991.76,0,Autumn,3.9,mountain,Rainy
4247,28.7,51,20,17,24.0,partly cloudy,1028.85,7,Summer,9.4,coastal,Sunny
4248,6.5,65,34,57,23.8,overcast,998.14,5,Autumn,3.5,mountain,Rainy
4249,9.5,66,84,68,88.3,overcast,1010.48,1,Winter,5.1,mountain,Rainy
4250,27.5,38,30,18,8.6,clear,1021.21,12,Summer,7.8,mountain,Sunny
4251,22.3,37,25,19,36.2,partly cloudy,1031.51,10,Summer,7.9,inland,Sunny
4252,20.0,26,25,17,12.7,partly cloudy,1033.84,11,Autumn,6.3,coastal,Sunny
4253,1.0,90,43,70,76.0,overcast,1009.67,4,Winter,5.2,coastal,Rainy
4254,14.9,79,32,58,100.4,partly cloudy,1002.13,4,Spring,2.3,coastal,Rainy
4255,22.1,26,30,19,53.5,partly cloudy,1034.48,13,Spring,9.9,coastal,Sunny
4256,6.5,72,80,47,68.0,overcast,1008.69,0,Winter,3.9,coastal,Rainy
4257,22.1,36,35,9,41.0,partly cloudy,1026.87,9,Spring,8.7,coastal,Sunny
4258,23.4,47,6,19,43.5,clear,1026.34,5,Summer,8.7,mountain,Sunny
4259,16.5,33,36,20,8.4,partly cloudy,1014.58,6,Autumn,7.4,inland,Sunny
4260,20.7,77,62,94,81.3,overcast,1008.04,1,Summer,2.0,inland,Rainy
4261,24.3,41,10,18,23.0,clear,1010.82,7,Summer,8.7,mountain,Sunny
4262,3.2,77,25,42,81.7,overcast,1004.89,0,Autumn,3.9,mountain,Rainy
4263,27.0,30,33,8,29.8,clear,1011.94,8,Spring,7.4,coastal,Sunny
4264,29.2,45,4,12,5.9,clear,1017.42,11,Summer,7.1,inland,Sunny
4265,25.7,51,28,13,33.1,clear,1026.75,8,Summer,9.1,mountain,Sunny
4266,13.7,82,64,94,35.3,overcast,999.84,4,Autumn,3.7,mountain,Rainy
4267,5.9,68,70,94,96.6,overcast,989.38,3,Winter,1.1,coastal,Rainy
4268,-0.6,81,59,50,91.8,overcast,1002.05,5,Winter,5.4,mountain,Rainy
4269,6.8,72,41,98,42.4,overcast,1007.35,4,Winter,1.7,mountain,Rainy
4270,24.7,41,9,11,50.7,partly cloudy,1021.22,8,Spring,8.3,mountain,Sunny
4271,5.4,80,72,88,59.1,partly cloudy,1002.22,3,Spring,1.6,coastal,Rainy
4272,25.0,48,18,2,23.5,clear,1018.99,8,Summer,9.4,coastal,Sunny
4273,39.9,30,37,2,36.7,clear,1011.35,4,Summer,7.6,mountain,Sunny
4274,11.5,69,92,91,71.7,partly cloudy,997.44,2,Autumn,2.2,mountain,Rainy
4275,24.9,67,73,43,30.0,partly cloudy,1001.24,3,Summer,2.3,inland,Rainy
4276,21.5,47,10,23,40.6,clear,1019.31,13,Spring,7.3,coastal,Sunny
4277,30.4,25,9,22,49.8,clear,1032.7,9,Summer,9.1,coastal,Sunny
4278,5.8,91,41,83,51.6,partly cloudy,991.39,4,Autumn,5.4,inland,Rainy
4279,21.7,30,30,20,54.5,partly cloudy,1014.19,8,Spring,7.2,coastal,Sunny
4280,7.4,90,80,40,94.5,overcast,993.38,0,Winter,3.2,mountain,Rainy
4281,22.6,35,4,18,28.2,clear,1033.11,5,Spring,9.4,inland,Sunny
4282,6.0,61,31,80,101.8,overcast,1005.53,3,Winter,2.6,inland,Rainy
4283,5.1,84,18,51,86.9,overcast,989.09,0,Autumn,4.8,mountain,Rainy
4284,27.9,30,3,24,12.7,partly cloudy,1022.18,8,Spring,9.5,inland,Sunny
4285,9.2,38,16,24,54.9,clear,1021.7,5,Autumn,7.4,inland,Sunny
4286,28.6,67,67,96,49.2,partly cloudy,997.62,3,Summer,3.4,mountain,Rainy
4287,13.9,41,39,25,48.9,clear,1023.1,12,Winter,9.6,inland,Sunny
4288,5.3,92,62,88,78.6,overcast,989.85,0,Winter,4.6,mountain,Rainy
4289,0.4,86,51,91,47.5,clear,999.93,2,Winter,5.1,coastal,Rainy
4290,1.7,86,95,72,93.5,overcast,1003.54,2,Winter,1.5,coastal,Rainy
4291,29.0,69,103,69,77.2,partly cloudy,1002.74,5,Summer,3.3,coastal,Rainy
4292,-1.6,95,63,100,102.9,overcast,1005.75,4,Winter,4.7,coastal,Rainy
4293,31.6,52,19,15,49.3,clear,1017.01,5,Summer,10.0,inland,Sunny
4294,4.9,72,42,75,42.2,overcast,1002.39,1,Winter,2.9,inland,Rainy
4295,13.5,46,38,24,34.7,clear,1012.22,9,Autumn,7.9,coastal,Sunny
4296,29.1,84,7,69,59.0,clear,997.45,4,Summer,2.7,inland,Rainy
4297,6.4,61,91,100,69.6,overcast,990.05,2,Autumn,2.1,inland,Rainy
4298,16.7,21,28,7,59.7,clear,1009.23,11,Autumn,9.4,mountain,Sunny
4299,41.5,47,19,2,18.6,overcast,1023.31,4,Summer,9.5,coastal,Sunny
4300,13.2,30,7,19,13.3,partly cloudy,1032.9,4,Autumn,7.0,coastal,Sunny
4301,8.3,38,6,15,47.1,clear,1017.74,12,Winter,9.7,inland,Sunny
4302,41.0,46,15,3,25.8,clear,1011.35,8,Summer,7.0,mountain,Sunny
4303,21.2,25,25,11,19.7,clear,1017.41,8,Autumn,8.2,mountain,Sunny
4304,28.2,29,22,22,53.3,clear,1015.83,11,Summer,7.3,mountain,Sunny
4305,3.4,80,42,96,81.0,overcast,995.96,5,Winter,5.4,coastal,Rainy
4306,-1.8,93,8,100,71.2,partly cloudy,988.48,3,Winter,2.7,coastal,Rainy
4307,-2.0,84,80,56,58.9,partly cloudy,998.63,4,Winter,4.3,coastal,Rainy
4308,7.3,82,45,43,61.7,overcast,988.69,0,Autumn,5.4,mountain,Rainy
4309,28.2,87,64,40,28.4,partly cloudy,1010.64,5,Summer,4.6,coastal,Rainy
4310,9.7,79,8,98,70.8,overcast,1002.4,4,Winter,1.1,mountain,Rainy
4311,6.3,50,24,7,28.3,clear,1014.16,4,Winter,7.6,coastal,Sunny
4312,22.4,21,38,24,27.2,partly cloudy,1034.71,9,Summer,8.7,inland,Sunny
4313,15.3,72,91,55,86.4,overcast,1004.59,2,Autumn,3.3,coastal,Rainy
4314,33.3,49,10,16,58.6,partly cloudy,1010.01,10,Summer,6.3,inland,Sunny
4315,8.7,43,2,4,56.7,clear,1025.57,8,Autumn,6.8,coastal,Sunny
4316,12.8,35,18,23,39.9,partly cloudy,1023.61,11,Winter,9.0,mountain,Sunny
4317,4.4,62,15,99,67.0,partly cloudy,999.83,2,Winter,1.7,coastal,Rainy
4318,21.5,44,1,6,46.5,clear,1013.72,9,Autumn,6.1,inland,Sunny
4319,11.1,64,22,63,34.9,overcast,1011.53,4,Autumn,5.2,coastal,Rainy
4320,-2.6,94,25,63,79.9,overcast,988.96,3,Winter,2.7,inland,Rainy
4321,38.4,30,16,7,57.2,clear,1019.85,10,Summer,7.7,coastal,Sunny
4322,28.3,32,7,5,24.2,partly cloudy,1011.75,12,Summer,7.2,coastal,Sunny
4323,15.8,43,18,13,25.9,clear,1027.58,8,Autumn,8.5,mountain,Sunny
4324,7.8,22,5,13,58.1,clear,1012.17,7,Winter,8.0,coastal,Sunny
4325,34.5,46,27,11,22.4,clear,1034.13,13,Summer,6.8,mountain,Sunny
4326,7.4,80,61,77,27.5,partly cloudy,993.33,4,Winter,5.1,mountain,Rainy
4327,26.9,24,24,2,36.7,clear,1009.4,4,Spring,7.0,inland,Sunny
4328,4.1,21,13,0,30.0,clear,1028.94,10,Winter,10.0,coastal,Sunny
4329,8.4,27,27,10,7.6,partly cloudy,1016.7,5,Autumn,9.0,inland,Sunny
4330,24.5,22,36,15,15.7,clear,1014.95,13,Spring,9.6,mountain,Sunny
4331,19.4,27,29,1,5.6,clear,1027.86,12,Autumn,9.0,mountain,Sunny
4332,10.0,74,100,53,54.9,partly cloudy,989.53,0,Autumn,4.9,mountain,Rainy
4333,5.0,67,69,48,76.3,overcast,1001.58,1,Winter,3.3,coastal,Rainy
4334,3.7,75,13,53,73.9,partly cloudy,1011.08,5,Winter,2.2,coastal,Rainy
4335,19.0,76,87,79,53.5,clear,990.09,0,Summer,4.5,coastal,Rainy
4336,9.6,66,96,63,95.0,partly cloudy,998.88,0,Autumn,3.9,coastal,Rainy
4337,16.4,22,30,16,54.5,partly cloudy,1028.91,8,Autumn,8.8,inland,Sunny
4338,12.0,78,96,91,87.4,overcast,1004.76,4,Spring,5.4,inland,Rainy
4339,33.0,47,13,5,35.8,clear,1029.77,11,Summer,8.9,coastal,Sunny
4340,41.9,47,37,22,42.6,partly cloudy,1018.03,8,Summer,9.4,mountain,Sunny
4341,3.3,70,99,79,20.5,overcast,999.27,1,Autumn,2.0,mountain,Rainy
4342,3.0,76,7,52,60.2,overcast,990.53,4,Autumn,1.0,coastal,Rainy
4343,22.1,47,16,11,39.9,partly cloudy,1026.02,7,Spring,8.2,inland,Sunny
4344,43.0,53,29,23,51.2,partly cloudy,1015.03,4,Summer,8.9,inland,Sunny
4345,11.4,70,82,99,73.4,overcast,993.53,0,Autumn,3.8,mountain,Rainy
4346,20.7,80,47,82,38.7,overcast,995.14,2,Summer,2.1,mountain,Rainy
4347,3.2,87,105,60,78.6,overcast,988.87,5,Winter,3.6,coastal,Rainy
4348,12.2,38,5,8,56.2,clear,1023.3,7,Spring,6.4,inland,Sunny
4349,18.2,37,6,17,55.1,partly cloudy,1008.52,5,Spring,7.2,inland,Sunny
4350,-2.3,78,37,64,44.8,overcast,1006.69,4,Winter,3.3,coastal,Rainy
4351,16.9,20,40,12,23.4,clear,1032.68,6,Spring,6.9,coastal,Sunny
4352,37.4,41,33,0,17.3,clear,1014.63,5,Summer,9.0,coastal,Sunny
4353,9.1,62,69,70,59.1,overcast,988.74,1,Winter,2.5,mountain,Rainy
4354,8.3,65,42,88,67.4,overcast,1009.78,4,Spring,4.6,coastal,Rainy
4355,9.5,82,25,53,84.5,partly cloudy,1002.47,3,Winter,2.4,coastal,Rainy
4356,9.3,79,94,53,39.3,overcast,1001.34,5,Autumn,5.2,mountain,Rainy
4357,10.7,87,87,75,105.5,partly cloudy,998.91,0,Autumn,4.6,coastal,Rainy
4358,19.5,46,15,4,8.6,clear,1015.65,13,Spring,6.4,coastal,Sunny
4359,26.6,49,20,14,47.2,partly cloudy,1024.65,13,Summer,7.7,inland,Sunny
4360,17.4,87,60,94,42.9,partly cloudy,1001.16,1,Spring,3.4,coastal,Rainy
4361,14.0,24,33,14,56.9,partly cloudy,1022.22,11,Winter,10.0,coastal,Sunny
4362,15.5,48,19,25,16.0,clear,1012.68,10,Spring,8.0,mountain,Sunny
4363,17.3,62,74,85,54.5,overcast,990.54,5,Summer,5.1,inland,Rainy
4364,27.2,39,32,20,26.1,clear,1027.77,8,Spring,9.4,inland,Sunny
4365,-1.1,91,106,55,55.2,partly cloudy,989.64,1,Winter,4.3,mountain,Rainy
4366,-1.8,90,29,55,21.4,overcast,1007.29,0,Winter,2.5,coastal,Rainy
4367,17.0,63,84,98,21.5,overcast,996.77,0,Summer,5.4,mountain,Rainy
4368,28.2,20,36,6,41.2,partly cloudy,1021.74,4,Summer,9.0,mountain,Sunny
4369,26.8,21,6,24,46.7,partly cloudy,1009.97,9,Spring,7.6,inland,Sunny
4370,16.8,27,9,13,47.7,partly cloudy,1029.05,10,Spring,9.5,mountain,Sunny
4371,25.3,55,25,1,45.1,clear,1029.7,6,Summer,7.4,coastal,Sunny
4372,13.4,77,54,87,101.4,partly cloudy,1005.91,0,Spring,3.8,coastal,Rainy
4373,5.7,60,77,56,97.1,overcast,1003.0,0,Autumn,3.8,coastal,Rainy
4374,29.0,28,8,18,14.1,partly cloudy,1009.46,13,Summer,9.1,coastal,Sunny
4375,27.1,78,25,42,56.9,partly cloudy,999.49,4,Summer,2.2,mountain,Rainy
4376,31.0,34,11,25,9.7,clear,1014.41,10,Summer,6.5,mountain,Sunny
4377,0.4,67,39,71,82.2,clear,1002.88,5,Winter,3.7,inland,Rainy
4378,16.4,91,33,72,64.1,overcast,996.37,1,Spring,2.8,coastal,Rainy
4379,12.4,75,53,56,60.0,partly cloudy,1006.4,0,Autumn,1.3,coastal,Rainy
4380,15.6,67,56,71,92.3,overcast,1008.11,2,Autumn,4.2,inland,Rainy
4381,37.5,29,17,11,58.9,clear,1034.46,10,Summer,6.9,mountain,Sunny
4382,42.7,55,32,20,59.8,partly cloudy,1014.38,9,Summer,6.7,inland,Sunny
4383,8.1,49,31,15,16.7,overcast,1018.84,13,Autumn,8.3,coastal,Sunny
4384,-1.2,71,70,73,45.8,overcast,1009.63,2,Winter,4.6,coastal,Rainy
4385,14.1,49,33,13,25.2,partly cloudy,1011.8,11,Autumn,9.1,inland,Sunny
4386,13.1,54,16,16,52.8,partly cloudy,1024.4,8,Spring,7.0,inland,Sunny
4387,5.2,80,34,96,77.2,overcast,1010.65,2,Spring,1.9,coastal,Rainy
4388,6.1,72,25,47,24.6,overcast,998.86,2,Winter,3.8,mountain,Rainy
4389,7.5,61,83,97,31.7,partly cloudy,993.15,5,Autumn,3.6,mountain,Rainy
4390,30.0,20,31,13,45.3,clear,1009.23,10,Summer,9.4,coastal,Sunny
4391,38.3,53,34,23,16.6,clear,1011.94,9,Summer,9.1,mountain,Sunny
4392,1.5,62,37,41,32.7,overcast,999.94,3,Winter,5.1,mountain,Rainy
4393,28.6,51,9,5,54.0,clear,1022.64,10,Summer,9.2,coastal,Sunny
4394,12.1,35,30,12,13.6,clear,1015.33,11,Autumn,8.4,coastal,Sunny
4395,7.2,74,92,54,36.9,overcast,989.39,3,Autumn,4.6,inland,Rainy
4396,23.5,81,65,95,89.1,partly cloudy,992.74,3,Summer,1.6,coastal,Rainy
4397,8.1,83,99,45,31.6,overcast,1006.38,0,Spring,1.3,mountain,Rainy
4398,1.2,88,105,68,74.3,overcast,996.31,3,Winter,3.3,mountain,Rainy
4399,0.5,82,44,82,98.4,overcast,995.22,0,Winter,2.8,mountain,Rainy
4400,7.6,82,75,91,35.8,overcast,1005.55,2,Winter,5.1,coastal,Rainy
4401,-1.7,70,11,44,102.2,overcast,1011.65,1,Winter,1.8,inland,Rainy
4402,27.2,37,15,6,15.7,clear,1012.24,13,Summer,9.1,coastal,Sunny
4403,5.2,79,55,84,93.4,overcast,1007.93,2,Winter,2.1,coastal,Rainy
4404,2.8,55,18,4,55.2,clear,1028.05,9,Winter,7.8,mountain,Sunny
4405,36.4,21,1,24,49.2,partly cloudy,1034.22,9,Summer,9.8,mountain,Sunny
4406,4.5,75,11,58,25.1,overcast,989.01,2,Winter,2.4,inland,Rainy
4407,41.7,50,13,14,47.6,clear,1021.11,6,Summer,6.2,coastal,Sunny
4408,27.5,27,19,24,8.2,clear,1032.43,7,Spring,6.5,mountain,Sunny
4409,16.4,73,75,99,38.3,overcast,1005.83,2,Spring,2.2,inland,Rainy
4410,4.8,91,106,85,47.5,clear,988.79,0,Winter,1.5,mountain,Rainy
4411,-2.3,85,11,70,90.9,overcast,988.63,3,Winter,2.3,mountain,Rainy
4412,2.8,55,18,5,16.1,clear,1022.01,4,Winter,9.5,coastal,Sunny
4413,10.5,45,25,10,38.0,partly cloudy,1013.81,10,Autumn,8.6,inland,Sunny
4414,13.3,62,11,69,76.3,overcast,1008.54,1,Autumn,2.6,mountain,Rainy
4415,29.2,27,25,14,10.4,partly cloudy,1009.72,10,Summer,7.2,inland,Sunny
4416,35.9,55,33,9,15.6,partly cloudy,1027.45,6,Summer,9.7,coastal,Sunny
4417,3.0,89,35,84,24.4,overcast,1008.31,0,Winter,2.1,coastal,Rainy
